Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Media
8526329184,"Feb 8, 2023, 12:00:52 PM",Fraisier ,Run,"",1473,5.10,,,false,,,,,,1473.0,1473.0,5100.0,,3.4623217582702637,,,,,,0.0,,,,,,,,,438.6387634277344,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.4623217582702637,0.0,,,,,""
8551020184,"Feb 12, 2023, 10:28:12 AM",Matcha Latte ,Run,"",3063,9.56,,,false,,,activities/9179223935.gpx.gz,,,3063.0,2892.0,9565.90234375,5.649773597717285,3.307711601257324,21.7185115814209,22.7185001373291,55.5,65.69999694824219,3.5117268562316895,-0.010453796945512295,,,,,,,,,823.324951171875,,,,,,,,,,,,,,0.0,,0.0,,1.0,9572.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.1230499744415283,3362.300048828125,,,,,""
8571526332,"Feb 15, 2023, 11:59:33 AM",Pistacchio Cake ,Run,"",1426,4.29,,,false,,,activities/9201994736.gpx.gz,,,1426.0,1319.0,4290.046875,5.697566032409668,3.252499580383301,17.07855987548828,11.778599739074707,55.5,64.69999694824219,4.12092399597168,0.12354177236557007,,,,,,,,,370.68414306640625,,,,,,,,,,,,,,0.0,,0.0,,1.0,4309.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0084481239318848,151.0,,,,,""
8581171217,"Feb 18, 2023, 10:55:13 AM",Miso Tonkotsu ,Run,"",6555,21.00,,,false,,,,,,6555.0,6555.0,21000.0,,3.2036614418029785,,,,,,0.0,,,,,,,,,1806.1595458984375,,,,,,,,,7.0,,,,,0.0,209.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.2036614418029785,0.0,,,,,media/b27ec484-87d3-4be8-80bf-8161a699b63a.jpg
8597815309,"Feb 21, 2023, 12:00:48 PM",Baghali Polo,Run,"",1574,5.40,,,false,,,activities/9230367911.gpx.gz,,,1574.0,1478.0,5401.28076171875,6.897479057312012,3.6544525623321533,23.98904800415039,23.388999938964844,55.5,65.69999694824219,3.590179443359375,0.011108475737273693,,,,,,,,,465.774169921875,,,,,,,,,,,,,,0.0,,0.0,,1.0,5415.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.43156361579895,110.30000305175781,,,,,""
8614603477,"Feb 24, 2023, 12:10:02 PM",Sprints ,Run,"",1337,3.90,,,false,,,,,,1337.0,1337.0,3900.0,,2.916978359222412,,,,,,0.0,,,,,,,,,335.4296569824219,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.916978359222412,0.0,,,,,""
8626372107,"Feb 26, 2023, 11:00:34 AM",Banana Milkshake ,Run,"",3377,11.00,,,false,,,,,,3377.0,3377.0,11000.0,,3.257328987121582,0.0,,,,,0.0,,,,,,,,,946.0836181640625,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.257328987121582,0.0,,,,,media/c5c91b97-961a-4f11-a113-52c18cc2cc25.jpg
8641782165,"Mar 1, 2023, 12:54:40 PM",Jacket (Sweet) Potato,Run,First run of the month! Raising money for charity through #GrayceAroundGreatBritain ! ,1538,5.19,,,false,,,activities/9276647817.gpx.gz,,,1538.0,1528.0,5191.669921875,6.176976680755615,3.3976898193359375,23.720008850097656,23.420000076293945,55.5,65.5999984741211,3.4393084049224854,0.0057784877717494965,,,,,,,,,409.90338134765625,,,,,,,,,,,,,,0.0,,0.0,,1.0,5212.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.375598192214966,0.0,,,,,""
8644855352,"Mar 2, 2023, 12:15:38 AM",To the movies and back👀,Ride,"",43200,6.10,,,false,,,,,,43200.0,43200.0,6100.0,,0.14120370149612427,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.14120370149612427,0.0,,,,,""
8647976752,"Mar 2, 2023, 12:00:08 PM",Lunch Ride ,Run,🚲🚲🚲,480,3.00,,,false,,,,,,480.0,480.0,3000.0,,6.25,,,,,,0.0,,,,,,,,,235.90655517578125,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.25,0.0,,,,,""
8648705086,"Mar 2, 2023, 6:00:23 PM",Sunset Town Tour,Walk,Postwork stroll downtown ,3607,6.00,,,false,,,,,,3607.0,3607.0,6000.0,,1.663432240486145,0.0,,,,,0.0,,,,,,,,,471.8131103515625,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.663432240486145,0.0,,,,,media/72b4f094-9a10-47d9-b7ad-ece97010e016.jpg|media/16fe2764-8e18-4d1e-b167-b92da9294de2.jpg|media/f1e68283-7948-4a43-a31a-7848552dff5a.jpg
8652304422,"Mar 3, 2023, 12:00:00 PM",Sprints ,Run,-2! #halfmarathon ,1172,3.70,,,false,,,,,,1172.0,1172.0,3700.0,,3.156996726989746,,,,,,0.0,,,,,,,,,290.951416015625,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.156996726989746,0.0,,,,,""
8664997992,"Mar 5, 2023, 10:00:49 AM",Cambridge Half Marathon ,Run,"Getting closer to our 11,000 miles goal!!! #GrayceAroundGreatBritain ",6342,21.00,,,false,,,,,,6342.0,6342.0,21000.0,,3.311258316040039,,,,,,0.0,,,,,,,,,1651.345947265625,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.311258316040039,0.0,,,,,media/b2682f8b-71b3-40c0-8c2d-886994c8cd43.jpg|media/5e987b32-1dc8-4f23-9ae4-74cf26533573.jpg
8695467727,"Mar 11, 2023, 11:00:46 AM",Carrot & Walnut Loaf ,Run,"",2930,10.00,,,false,,,,,,2930.0,2930.0,10000.0,,3.4129693508148193,0.0,,,,,0.0,,,,,,,,,786.355224609375,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.4129693508148193,0.0,,,,,media/9a9be430-435f-4903-b614-60de573415ec.jpg
8717647095,"Mar 15, 2023, 10:30:29 AM",Banana Bread ,Run,"",1740,6.40,,,false,,,,,,1740.0,1740.0,6400.0,,3.6781609058380127,0.0,,,,,0.0,,,,,,,,,503.267333984375,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.6781609058380127,0.0,,,,,""
8746475841,"Mar 20, 2023, 12:54:34 PM",Bloody Mary ,Run,"",1560,5.00,,,false,,,,,,1560.0,1560.0,5000.0,,3.2051281929016113,,,,,,0.0,,,,,,,,,393.1776123046875,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.2051281929016113,0.0,,,,,""
8758000907,"Mar 22, 2023, 12:10:41 PM",Wellbeing Hour,Run,"",1260,4.80,,,false,,,,,,1260.0,1260.0,4800.0,,3.8095240592956543,,,,,,0.0,,,,,,,,,377.45050048828125,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.8095240592956543,0.0,,,,,""
8770271176,"Mar 24, 2023, 5:00:50 PM",Under the Bridge ,Run,"",1060,3.40,,,false,,,,,,1060.0,1060.0,3400.0,,3.207547187805176,,,,,,0.0,,,,,,,,,267.36077880859375,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.207547187805176,0.0,,,,,""
8783031337,"Mar 26, 2023, 9:25:24 AM",Morning Run ,Run,"",3300,11.50,,,false,,,,,,3300.0,3300.0,11500.0,,3.4848484992980957,0.0,,,,,0.0,,,,,,,,,904.3084716796875,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.4848484992980957,0.0,,,,,media/3128170e-0e04-4584-9d4d-943873d53e28.jpg
8786385664,"Mar 27, 2023, 2:55:11 PM",Granola Bar ,Run,"",1161,4.30,,,false,,,,,,1161.0,1161.0,4300.0,,3.7037038803100586,0.0,,,,,0.0,,,,,,,,,338.13275146484375,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.7037038803100586,0.0,,,,,""
8812846835,"Apr 1, 2023, 10:45:44 AM",Dawali ,Run,"",4425,15.00,,,false,,,,,,4425.0,4425.0,15000.0,,3.3898305892944336,,,,,,0.0,,,,,,,,,1179.5328369140625,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.3898305892944336,0.0,,,,,""
8836544354,"Apr 5, 2023, 11:38:20 AM",Blueberry Porridge ,Run,"",819,3.04,,,false,,,activities/9482116525.gpx.gz,,,819.0,814.0,3043.9609375,5.058039665222168,3.7395098209381104,0.0,0.699999988079071,54.400001525878906,56.0,0.9231814742088318,-0.02299635298550129,,,,,,,,,239.34292602539062,,,,,,,,,,,,,,0.0,,0.0,,1.0,3043.699951171875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.7166800498962402,1524.5,,,,,""
8847212605,"Apr 7, 2023, 10:35:28 AM",Ain't No Hill's High Enough,Run,"",2333,7.01,,,false,,,activities/9493335291.gpx.gz,,,2333.0,2124.0,7011.52978515625,4.936018943786621,3.3010969161987305,82.52888488769531,82.62889862060547,55.70000076293945,80.30000305175781,8.17863655090332,-0.0014262222684919834,,,,,,,,,560.655517578125,,,,,,,,,,,,,,0.0,,0.0,,1.0,7129.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.005370616912842,0.0,,,,,""
8859301846,"Apr 9, 2023, 9:40:41 AM",Colomba ,Run,"",5220,15.00,,,false,,,,,,5220.0,5220.0,15000.0,,2.873563289642334,,,,,,0.0,,,,,,,,,1179.5328369140625,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.873563289642334,0.0,,,,,media/72f79dfd-dd39-492e-8eb3-1d49c981be7a.jpg
